27 32 64 70 28 78 77 80 8 50 19 65 34 33 2 67 76 75 49 29 89 9 31 69 0 91 41 14 13 37 43 90 60 15 85 84 98 95 5 93 94 96 42 12 82 44 46 35 62 63 48 45 81 6 51 25 38 66 22 55 3 53 54 24 23 79 11 52 26 68 30 87 61 10 18 47 7 17 83 16 59 4 92 97 99 36 58 88 39 72 1 86 56 40 21 74 73 71 20 57 
27 32 64 70 28 78 77 80 8 50 19 65 34 33 2 67 11 25 38 66 22 55 3 53 54 24 23 79 76 75 49 29 89 9 31 69 0 91 41 14 13 37 43 90 60 15 85 84 98 95 5 93 94 96 42 12 82 44 46 35 62 63 48 45 81 6 51 52 26 68 30 87 61 10 18 47 7 17 83 16 59 4 92 97 99 36 58 88 39 72 1 86 56 40 21 74 73 71 20 57 
52 39 82 44 46 35 62 63 10 18 61 87 6 17 5 86 56 42 96 36 97 99 84 92 58 95 26 68 0 29 89 9 19 65 34 31 69 30 51 93 94 91 41 14 13 37 43 15 60 85 90 98 4 83 7 81 47 48 45 16 59 88 25 20 38 66 22 71 72 40 21 74 55 73 1 12 57 27 32 64 70 28 2 75 49 50 8 80 78 77 33 67 53 3 54 24 23 79 76 11 
52 38 66 22 71 20 39 72 40 21 74 55 73 1 12 57 93 94 91 41 14 13 37 43 15 60 85 90 98 4 83 7 81 47 48 45 16 59 88 26 68 0 29 89 9 19 65 34 31 69 30 51 27 32 64 70 28 2 75 49 50 8 80 78 77 33 67 53 3 54 24 23 79 76 11 25 82 44 46 35 62 63 10 18 61 87 6 17 5 86 56 42 96 36 97 99 84 92 58 95 
26 68 27 11 28 75 0 29 89 9 19 65 34 31 69 30 51 5 86 56 40 21 74 55 73 1 57 82 44 46 35 62 63 10 18 61 87 6 17 95 98 4 83 7 81 47 48 45 16 84 90 99 36 97 92 59 88 93 94 58 91 41 14 13 37 43 15 60 85 42 96 12 25 38 66 22 71 72 20 39 52 49 32 33 64 70 50 8 80 77 78 2 67 53 3 54 24 23 79 76 
27 25 38 66 22 71 20 39 72 40 21 74 55 73 3 54 24 23 79 76 49 32 33 64 70 28 75 50 8 80 77 78 2 67 53 11 93 91 36 41 14 13 37 43 15 60 85 83 7 81 47 48 45 16 4 59 95 92 84 90 99 97 58 94 57 26 68 0 29 89 9 19 65 34 31 69 30 51 88 52 82 44 46 35 62 63 10 18 61 87 6 17 98 5 86 1 56 42 96 12 
52 26 68 0 29 89 9 19 65 34 31 69 30 51 88 93 91 36 41 14 13 37 43 15 60 85 83 7 81 47 48 45 16 4 59 95 58 92 84 90 99 97 94 57 82 44 46 35 62 63 10 18 61 87 6 17 98 5 86 1 56 42 96 12 49 32 33 64 70 28 75 50 8 80 77 78 2 67 53 11 27 25 38 66 22 71 20 39 72 40 21 74 55 73 3 54 24 23 79 76 
52 26 68 0 29 89 9 19 65 34 31 69 30 51 88 32 33 64 70 28 75 49 50 8 80 77 78 2 67 53 11 27 25 38 66 22 71 20 39 72 40 21 74 55 73 3 54 24 23 79 76 82 44 46 35 62 63 10 18 61 87 6 17 98 5 86 1 56 42 96 12 93 91 36 41 14 13 37 43 15 60 85 83 7 81 47 48 45 16 4 59 95 92 84 90 99 97 58 94 57 
52 32 33 64 70 28 75 49 50 8 80 77 78 2 67 53 11 93 94 91 41 14 13 37 43 90 60 15 85 83 7 81 47 48 45 16 4 59 95 58 92 84 99 97 36 57 26 68 0 29 89 9 19 65 34 31 69 30 51 88 27 25 38 66 22 71 20 39 72 40 21 74 55 73 3 54 24 23 79 76 82 44 46 35 62 63 10 18 61 87 6 17 98 5 86 1 56 42 96 12 
93 94 91 97 36 41 14 13 37 43 90 60 15 85 84 98 4 83 7 81 47 48 45 82 95 58 96 42 99 92 16 59 88 27 32 64 70 28 33 77 78 80 8 50 89 9 19 65 34 31 69 30 51 44 46 35 62 63 10 18 61 87 6 17 5 86 56 40 21 74 55 73 1 12 57 26 68 0 29 49 75 67 53 3 54 24 23 79 2 76 11 25 38 66 22 71 72 20 39 52 
