5218.5	1.1	
4635.9	375.5	
5350.4	0.4	
4614.1	388.7	
4492.0	529.3	
4739.5	259.4	
4720.4	269.1	
4283.1	777.2	
4720.8	267.2	
4811.4	165.2	
4809.7	166.6	
4056.1	1264.3	
4153.6	1015.3	
4334.6	685.9	
4321.7	703.0	
4045.2	1271.1	
4332.9	687.6	
4168.7	974.6	
4800.4	175.9	
4212.1	883.5	
4052.7	1267.7	
4037.0	1293.5	
4321.6	710.2	
4193.8	916.4	
4178.0	949.5	
4821.5	134.5	
4019.9	1412.6	
4022.3	1392.7	
4012.8	1423.0	
3954.9	1468.8	
3935.5	1508.7	
3936.1	1488.7	
3925.6	1518.2	
3920.2	1540.3	
3945.7	1469.0	
4612.8	397.1	
4481.3	543.9	
4492.7	520.3	
4496.1	513.2	
4498.1	506.7	
4483.0	529.4	
4519.3	484.9	
4478.3	544.9	
5279.1	1.0	
3681.1	2805.4	
3658.1	2831.7	
3679.1	2805.6	
3640.5	2982.2	
3652.9	2836.9	
3644.0	2917.4	
3641.1	2933.4	
3626.9	3247.5	
4584.6	434.8	
5378.1	0.0	
4546.2	445.8	
4533.1	459.8	
4464.2	551.3	
4456.3	560.9	
4451.7	565.5	
4417.4	594.0	
4548.8	440.4	
4392.0	627.8	
4412.3	599.1	
4428.0	579.7	
4402.3	607.2	
4881.1	62.5	
4843.2	115.5	
4418.0	587.8	
4872.2	64.9	
4880.2	62.9	
4362.7	660.4	
4410.4	606.2	
4868.9	67.0	
4845.7	88.8	
4873.1	64.5	
4368.9	648.3	
4904.6	58.2	
4870.5	65.8	
4860.5	74.0	
4748.0	182.7	
4660.0	269.7	
4967.0	34.0	
4365.6	650.0	
4978.3	30.7	
4747.8	182.9	
4243.6	853.3	
4226.7	854.0	
4297.8	738.7	
4270.2	777.4	
4244.6	816.3	
4295.3	741.7	
4219.3	861.5	
4137.6	1046.2	
4111.3	1062.0	
4071.9	1146.2	
4213.1	874.1	
4085.9	1107.8	
4063.8	1187.5	
4102.6	1069.0	
4070.1	1159.0	
4318.3	714.1	
4065.5	1173.9	
4087.1	1106.6	
4292.2	745.5	
4056.4	1243.3	
4038.1	1284.4	
4034.1	1298.4	
5090.7	7.2	
5089.1	7.5	
5132.6	3.3	
3991.4	1458.4	
3999.3	1439.8	
3870.3	1689.1	
3875.3	1671.6	
3864.7	1763.8	
5100.2	4.9	
3728.7	2282.9	
3770.1	2054.6	
3767.4	2061.0	
3712.8	2436.9	
3684.8	2774.5	
3775.4	2000.9	
3719.5	2330.6	
3749.3	2202.7	
3779.4	1986.9	
3782.0	1978.6	
3737.7	2275.4	
3720.2	2323.4	
3749.5	2106.4	
3803.0	1924.9	
3687.5	2677.8	
3687.8	2598.6	
3751.2	2094.6	
3895.1	1639.3	
3882.0	1666.6	
3785.3	1962.9	
3898.4	1623.6	
3885.3	1650.9	
3693.5	2534.8	
3694.6	2522.1	
5141.6	3.1	
4970.6	33.8	
4943.5	34.9	
5010.7	22.5	
5007.3	23.8	
5034.1	15.0	
5021.5	15.4	
4933.9	36.8	
5075.2	10.6	
5064.1	11.7	
4931.3	40.5	
4596.1	418.0	
4608.3	409.4	
4653.2	343.7	
4649.9	347.3	
4645.2	352.0	
