809.9	579.5	
810.5	370.3	
811.8	338.4	
817.3	319.5	
817.7	284.6	
818.4	276.3	
820.5	264.2	
821.2	257.6	
824.0	250.6	
826.9	236.7	
830.1	228.4	
832.8	219.6	
833.4	213.2	
836.0	213.1	
837.3	201.5	
837.9	197.0	
838.2	165.6	
838.8	154.4	
838.9	154.3	
839.5	153.7	
839.8	148.3	
840.9	142.3	
841.9	136.2	
842.0	136.1	
842.6	135.5	
843.1	135.0	
843.3	133.2	
845.4	129.2	
846.4	123.1	
848.0	120.4	
849.1	114.4	
850.1	108.3	
851.4	107.0	
852.4	68.3	
855.3	54.5	
856.4	45.0	
856.7	27.1	
858.1	15.8	
858.3	7.6	
859.3	6.4	
859.5	3.7	
861.2	1.6	
870.3	0.0	
