2386.5	99.1	
1062.2	0.0	
1458.2	0.0	
1220.5	0.0	
4641.9	9.6	
1272.1	15.0	
4639.0	0.0	
3098.8	28.9	
4377.0	0.0	
1315.8	10.9	
1418.9	109.8	
1104.3	0.0	
1262.6	0.0	
1140.0	14.0	
1124.3	265.1	
2341.1	0.0	
842.3	0.0	
1396.6	0.0	
3865.4	0.0	
4395.9	1278.3	
1671.2	0.0	
1275.2	0.0	
4759.4	0.0	
1433.5	0.0	
4537.3	213.3	
1013.2	0.0	
1171.5	0.5	
1171.5	0.0	
1167.9	189.3	
4542.2	3.1	
848.4	0.0	
4635.3	217.6	
982.4	0.0	
1317.3	0.0	
2024.1	0.0	
1079.6	0.0	
1604.4	0.0	
1342.4	0.0	
1213.6	0.0	
4779.4	8.7	
3607.2	112.7	
1638.6	154.8	
1250.5	0.0	
1399.9	12.0	
4448.4	0.0	
3094.4	15.0	
3748.0	98.0	
961.2	6.2	
1817.4	0.0	
1292.6	0.0	
1426.6	0.0	
1030.6	0.0	
1975.1	0.0	
4561.3	18.6	
1164.6	0.0	
3058.1	64.1	
2109.1	0.0	
1701.2	0.0	
4386.6	27.4	
1044.3	7.2	
1228.1	3.7	
1201.5	0.0	
1566.8	8.6	
1618.4	104.9	
939.5	0.0	
924.4	92.3	
1012.4	0.0	
1634.4	0.0	
1768.4	0.0	
1243.6	0.0	
1792.1	0.0	
1547.9	19.4	
2856.4	127.4	
4506.4	38.3	
1302.5	7.8	
2505.9	0.0	
3790.0	30.2	
1676.5	0.0	
4804.1	0.0	
1414.5	0.0	
1018.5	0.0	
1511.2	5.7	
2097.0	0.0	
1152.5	0.0	
4542.1	0.0	
943.5	12.3	
4151.3	0.0	
4408.1	0.0	
1367.3	39.3	
1379.3	3.6	
2005.1	0.0	
1060.6	0.0	
1456.6	0.0	
1288.6	13.8	
1323.4	0.0	
2559.8	15.3	
1750.4	11.6	
2092.0	824.5	
1785.8	266.0	
2059.9	5.6	
4621.1	0.0	
1231.5	0.0	
4271.7	0.0	
1281.2	5.9	
1365.5	0.0	
969.5	0.0	
1638.5	15.8	
1127.8	0.0	
2258.8	11.7	
1402.4	0.0	
1560.7	0.0	
4399.5	119.4	
1602.8	0.0	
1182.5	0.0	
1340.8	0.0	
1749.4	0.0	
1353.4	0.0	
1137.3	29.3	
2126.2	233.4	
1541.1	16.7	
2182.3	0.0	
1419.8	0.0	
2285.0	27.0	
1157.8	0.0	
4712.8	55.6	
2059.0	406.8	
3120.9	20.5	
895.8	0.0	
3281.8	13.3	
3509.2	0.0	
3812.3	712.7	
4643.5	0.0	
1370.8	0.0	
4574.3	15.0	
1108.8	0.0	
1116.4	22.2	
1168.4	63.4	
877.1	0.0	
1803.7	0.0	
1541.7	0.0	
1844.0	10.9	
1418.2	10.2	
1279.7	0.0	
1245.4	29.0	
4381.7	437.9	
2102.3	835.3	
925.8	0.0	
2424.6	0.0	
956.1	0.0	
4495.3	29.3	
1754.7	0.0	
2728.7	0.0	
1707.5	39.3	
1265.6	14.0	
1712.7	3.0	
2657.0	5.9	
1307.1	10.9	
1534.8	0.0	
1138.8	0.0	
907.1	0.0	
1967.7	0.0	
1527.9	3.3	
898.8	18.0	
1818.3	73.4	
1327.8	9.2	
4658.2	108.6	
4342.5	154.2	
3917.3	24.0	
913.2	0.0	
4627.9	16.6	
1047.2	0.0	
2169.1	4.6	
895.5	64.2	
1684.1	7.8	
4893.7	21.6	
955.3	0.0	
1918.7	0.0	
4262.3	21.7	
4531.8	9.6	
1037.7	3.7	
1179.4	10.4	
1126.2	0.0	
2271.6	0.0	
864.2	0.0	
937.1	0.0	
4412.1	85.9	
833.4	0.0	
2652.7	151.8	
1761.8	31.1	
4496.8	0.0	
3922.5	15.6	
1928.0	57.6	
4805.6	1.9	
1325.6	29.9	
943.2	0.0	
1929.3	5.6	
1077.2	0.0	
3679.7	5.9	
2222.6	0.0	
1354.1	17.6	
912.4	0.0	
4489.4	73.8	
2235.8	0.0	
1038.4	6.6	
1430.1	0.0	
1881.9	0.0	
894.2	0.0	
2435.6	0.0	
1735.0	0.0	
4328.6	8.7	
863.4	0.0	
3813.0	0.0	
1419.4	5.9	
4655.6	0.0	
4271.4	47.9	
1119.1	0.0	
1107.2	0.0	
1814.0	0.0	
1948.0	0.0	
1003.5	0.0	
1552.0	0.0	
900.4	3.0	
1856.1	0.0	
1198.1	0.0	
1332.1	0.0	
1111.4	10.9	
4398.5	62.6	
924.2	0.0	
1082.5	0.0	
1649.9	0.0	
1765.0	0.0	
893.4	0.0	
1776.8	17.0	
1417.9	28.3	
1312.1	45.2	
4799.0	47.8	
3465.4	0.0	
1149.1	0.0	
4273.2	51.8	
4584.0	9.8	
1295.5	0.0	
899.5	0.0	
875.2	0.0	
4359.4	0.0	
1033.5	0.0	
4553.0	1311.6	
1862.9	0.0	
1122.5	205.3	
1320.0	0.0	
1769.2	10.4	
2295.8	0.0	
1740.3	0.0	
844.4	0.0	
1242.7	201.0	
4326.1	11.6	
2429.8	0.0	
1228.3	510.3	
3995.4	781.4	
4470.0	17.0	
1204.4	0.0	
1624.1	0.0	
1839.1	3.6	
1296.6	2.4	
1362.1	0.0	
2251.8	211.7	
4572.4	0.0	
4701.2	0.0	
996.9	95.9	
2191.0	0.0	
4439.2	0.0	
984.5	0.0	
1533.0	0.0	
1430.7	22.2	
4238.6	829.7	
1283.4	0.0	
1436.0	67.0	
1596.9	0.7	
1231.3	15.0	
2087.7	5.9	
1575.1	0.0	
1951.5	304.6	
990.6	0.0	
1063.5	0.0	
1166.2	4.0	
959.8	0.0	
2459.8	0.0	
1496.4	0.0	
1234.4	0.0	
3878.6	0.0	
941.6	0.0	
4865.2	0.0	
1983.3	0.0	
1388.1	29.0	
1014.5	0.0	
2716.2	56.0	
1172.8	0.0	
1721.3	0.0	
1459.3	0.0	
1447.4	0.0	
1051.4	0.0	
1185.4	0.0	
1892.2	0.0	
947.7	0.0	
1020.6	0.0	
4262.5	0.0	
916.9	0.0	
3737.7	0.0	
831.5	0.0	
989.8	0.0	
1672.3	0.0	
1250.4	41.8	
1264.4	0.0	
1397.7	6.9	
1026.7	0.0	
1884.7	19.9	
837.6	0.0	
2018.6	374.1	
971.6	0.0	
2863.3	147.0	
4475.5	0.0	
1044.5	0.0	
1202.8	0.0	
2048.1	10.2	
912.2	15.2	
940.8	0.0	
1330.0	5.6	
1647.6	0.0	
2118.8	5.9	
1239.7	0.0	
1215.4	0.0	
1373.7	0.0	
977.7	0.0	
2896.2	0.0	
992.4	197.0	
1111.7	0.0	
4303.0	526.6	
1275.4	14.0	
946.9	0.0	
922.6	0.0	
1188.1	10.9	
1496.1	21.4	
1019.8	0.0	
1964.3	0.0	
3169.0	299.2	
1406.0	17.4	
3914.9	0.0	
1398.1	93.1	
1190.7	0.0	
4674.9	0.0	
1324.7	0.0	
928.7	0.0	
4896.3	0.0	
1001.6	0.0	
1964.8	29.2	
4486.1	407.8	
897.9	0.0	
1939.6	0.0	
942.2	15.2	
970.8	0.0	
1139.1	10.9	
4259.7	34.3	
1363.2	8.2	
4600.5	8.5	
1007.7	0.0	
3575.8	8.7	
1119.3	29.0	
1141.7	0.0	
3451.0	0.0	
1548.9	13.4	
976.9	0.0	
1686.2	29.0	
1890.6	0.0	
921.8	0.0	
1005.8	0.9	
1220.7	0.0	
1354.7	0.0	
958.7	0.0	
3402.0	0.0	
1092.7	0.0	
4576.9	0.0	
4664.3	0.0	
944.5	11.0	
927.9	0.0	
2365.6	0.0	
4460.1	13.8	
1000.8	0.0	
2081.0	8.9	
1320.3	4.4	
1707.6	0.0	
1913.0	187.4	
4539.7	16.6	
4876.8	5.6	
4605.2	0.8	
1171.7	0.0	
4472.5	246.1	
1576.6	6.2	
1336.2	25.9	
1049.1	0.0	
878.9	0.0	
1242.0	7.8	
1920.6	0.0	
958.0	0.0	
2198.1	7.4	
3182.6	471.9	
1384.7	0.0	
2616.3	0.0	
2091.5	0.0	
2225.5	0.0	
1262.1	0.0	
1829.5	0.0	
4933.7	15.0	
957.9	0.0	
2920.4	0.0	
1461.9	93.4	
2658.4	0.0	
1713.9	0.0	
4223.1	83.4	
1527.8	15.0	
1201.5	250.9	
1317.9	0.0	
1055.9	0.0	
1792.2	347.6	
1171.0	0.0	
4579.7	11.2	
4487.6	0.0	
2042.5	0.0	
1213.1	0.0	
2458.0	96.1	
1548.8	98.7	
1254.9	41.8	
1344.8	15.0	
1250.0	0.0	
1268.9	0.0	
2084.6	0.0	
1384.0	0.0	
988.0	0.0	
2908.3	0.0	
2213.4	0.0	
1297.0	160.4	
1698.8	42.7	
1292.1	0.0	
1030.1	0.0	
3913.8	0.0	
4573.8	1534.6	
1164.1	0.0	
1347.9	0.0	
1913.7	49.9	
1085.9	0.0	
1597.0	0.0	
1201.0	0.0	
1455.8	4.0	
939.0	0.0	
4565.2	73.3	
2736.6	10.0	
1243.1	0.0	
1163.7	14.0	
1694.9	0.0	
1298.9	0.0	
1363.5	10.4	
2414.3	0.0	
2047.8	0.0	
1060.1	0.0	
4458.1	36.5	
1194.1	0.0	
1555.2	284.2	
1253.0	7.8	
4662.0	0.0	
1115.9	0.0	
1284.8	14.0	
1231.0	0.0	
1365.0	0.0	
969.0	0.0	
4485.5	50.3	
4303.4	591.5	
1060.5	25.4	
967.3	3.3	
1328.9	0.0	
1444.0	0.0	
4484.2	0.0	
2386.7	21.5	
1206.3	0.0	
1182.0	0.0	
1340.3	0.0	
2157.8	0.0	
1536.0	3.0	
3765.2	201.6	
3574.7	223.5	
1511.2	0.0	
2053.0	458.5	
2313.3	6.2	
4563.2	0.0	
926.1	0.0	
1553.3	0.0	
1157.3	0.0	
1918.0	16.6	
1854.2	110.5	
934.3	3.7	
895.3	0.0	
4619.5	1.2	
1228.9	10.9	
1590.2	0.0	
1328.2	0.0	
2302.2	0.0	
1188.0	9.2	
4473.3	929.5	
3960.5	0.0	
1905.0	2.7	
1370.3	0.0	
1108.3	0.0	
1728.4	10.9	
1807.9	11.0	
1279.2	0.0	
2653.4	80.9	
2457.8	33.7	
1187.3	0.0	
925.3	0.0	
1479.6	0.0	
1098.3	3.7	
1083.6	0.0	
2203.4	10.4	
3948.4	0.0	
2710.3	108.8	
1492.2	0.0	
2070.2	0.0	
1603.9	3.6	
4288.9	474.1	
4698.8	1124.3	
1436.0	14.0	
1268.0	15.2	
1692.6	0.0	
1191.0	10.9	
1309.2	0.0	
2283.2	0.0	
4728.3	0.0	
1467.5	0.0	
4436.8	703.1	
1708.2	17.6	
1613.3	0.0	
1845.8	64.2	
1359.3	10.8	
1375.6	0.0	
1425.2	269.6	
1113.6	0.0	
1238.1	56.7	
1073.9	29.0	
3449.7	135.2	
1464.7	76.7	
4645.4	21.0	
839.7	0.0	
1188.1	25.7	
2076.5	0.0	
1680.5	0.0	
4545.3	0.0	
2707.9	15.0	
4469.3	488.2	
2942.8	0.0	
4021.3	0.0	
1585.2	56.0	
1564.3	0.0	
1218.0	5.9	
1326.6	0.0	
2405.1	0.0	
1202.8	79.2	
4063.4	0.0	
3118.9	0.0	
1381.8	81.2	
3603.2	10.9	
1893.5	0.0	
4496.3	0.0	
1180.5	52.4	
1235.5	0.0	
1181.9	5.9	
1739.2	257.1	
4217.6	592.4	
3551.8	0.0	
1034.1	94.0	
1143.6	0.0	
4101.9	523.3	
1277.6	0.0	
4413.7	1398.5	
1710.5	0.0	
2264.2	0.0	
4564.5	152.3	
838.9	0.0	
4244.9	25.1	
3368.8	0.0	
2393.0	0.0	
2277.4	0.0	
1356.6	0.0	
1094.6	0.0	
2207.5	7.8	
1228.6	0.0	
4438.9	0.0	
1265.5	0.0	
1700.9	79.8	
2308.0	77.5	
1149.9	0.0	
1688.1	14.9	
1698.4	0.0	
2043.9	10.9	
1307.6	0.0	
1441.6	0.0	
1273.6	13.8	
1740.5	0.0	
1162.5	23.0	
4384.7	0.0	
1874.5	0.0	
1478.5	0.0	
2032.8	0.0	
1380.2	14.0	
1428.7	4.0	
1543.1	10.9	
4606.1	0.0	
1636.8	0.0	
4444.7	401.4	
1392.1	44.0	
3739.6	1.2	
1362.9	0.0	
1287.5	17.7	
1911.4	0.0	
1807.7	0.0	
1257.9	13.4	
4597.7	0.0	
1715.8	0.0	
1849.8	0.0	
4326.1	1575.4	
4688.9	3.0	
4514.7	2.5	
1179.9	0.0	
1886.7	0.0	
899.0	0.0	
2020.7	0.0	
1033.0	0.0	
927.5	18.0	
4203.4	160.5	
4650.3	12.0	
4548.7	0.0	
990.5	74.5	
1383.4	0.7	
1139.9	37.4	
1404.8	0.0	
2075.4	0.0	
1837.7	0.0	
1373.8	18.8	
2112.3	0.0	
4761.7	0.0	
1879.8	0.0	
1617.8	0.0	
1165.2	9.6	
856.1	0.0	
1204.2	30.0	
990.1	0.0	
1892.4	0.0	
1063.0	0.0	
1788.7	0.0	
2932.8	10.9	
4201.9	79.1	
959.3	0.0	
1405.5	22.2	
2152.5	0.4	
1654.8	3.0	
1351.8	2.0	
1160.9	0.0	
2105.4	0.0	
1867.7	0.0	
941.1	0.0	
3296.0	34.1	
1236.7	11.7	
1605.7	0.0	
2001.7	0.0	
4628.8	0.0	
1142.8	14.8	
1546.0	440.4	
1781.8	0.0	
3433.1	0.0	
947.2	0.0	
1020.1	0.0	
1591.6	14.0	
831.0	0.0	
2878.2	10.0	
989.3	0.0	
1391.9	17.0	
1817.1	5.6	
1160.2	0.0	
1247.9	9.0	
2443.8	56.2	
4330.7	1187.5	
4382.4	0.0	
837.1	0.0	
971.1	0.0	
1635.7	0.0	
940.3	0.0	
1647.1	0.0	
