94 91 97 58 4 82 44 35 46 18 61 87 6 81 47 59 88 20 71 38 66 22 74 21 40 72 39 25 52 1 14 41 13 43 37 85 15 60 84 98 5 93 96 86 42 56 73 55 3 24 54 53 23 79 67 76 27 11 28 32 64 70 8 50 80 75 49 2 78 77 33 34 65 19 31 9 69 0 26 51 68 30 29 62 89 10 63 48 45 7 17 83 16 90 99 36 92 95 12 57 
94 91 58 4 82 44 81 46 35 18 61 62 89 10 63 48 45 7 47 16 59 88 26 68 30 87 6 51 17 83 60 98 5 93 39 25 52 27 11 28 32 64 70 8 80 50 29 75 49 2 78 77 33 34 65 19 31 9 69 0 1 14 41 13 43 37 85 15 84 97 36 86 96 56 42 99 90 92 95 12 57 20 72 71 38 66 22 74 40 21 73 55 3 24 54 53 23 79 67 76 
4 82 44 35 46 18 61 62 89 10 63 48 45 7 83 16 90 99 36 92 95 12 57 26 68 29 30 87 51 17 81 6 47 59 88 27 11 75 32 64 70 8 78 28 2 49 50 80 77 33 34 65 19 31 9 69 0 1 71 74 38 66 22 40 21 72 20 39 25 52 94 58 91 97 41 14 13 43 37 85 15 60 84 98 5 93 96 86 42 56 73 55 3 24 54 53 23 79 67 76 
27 11 28 32 64 70 8 50 80 75 49 2 78 77 33 34 65 19 31 9 69 47 59 88 94 58 91 41 14 1 71 38 66 22 74 21 40 72 20 39 25 52 26 68 30 61 62 10 18 35 46 81 6 87 29 89 63 48 45 7 17 83 16 90 99 36 92 95 12 57 51 82 44 4 60 43 13 37 85 15 84 97 98 5 93 96 86 42 56 73 55 3 24 54 53 23 79 67 76 0 
4 82 44 81 46 35 18 61 87 6 51 17 60 43 37 85 15 84 98 5 93 96 86 42 56 73 55 3 24 54 53 23 79 67 76 0 26 68 30 29 62 89 10 63 48 45 7 83 16 90 99 36 92 95 12 57 27 11 28 32 64 70 8 50 80 75 49 2 78 77 33 34 65 19 31 9 69 47 59 88 94 58 91 97 13 41 14 1 71 38 66 22 74 21 40 72 20 39 25 52 
4 82 44 81 46 35 18 61 87 6 51 17 60 15 43 37 85 84 98 5 93 96 86 42 56 73 55 3 24 54 53 23 79 67 76 0 26 68 30 29 62 89 10 63 48 45 7 83 16 90 99 36 92 95 12 57 27 11 28 32 64 70 8 50 80 75 49 2 78 77 33 34 65 19 31 9 69 47 59 88 94 58 91 97 13 41 14 1 71 38 66 22 74 21 40 72 20 39 25 52 
94 58 91 97 13 41 14 1 71 38 66 22 74 21 40 72 20 39 25 52 4 82 44 81 46 35 18 10 62 89 63 48 45 7 16 59 95 36 99 90 92 12 57 26 68 30 87 61 6 51 17 83 60 15 43 37 85 84 98 5 93 96 86 42 56 73 55 3 24 54 53 23 79 67 76 0 27 11 28 32 64 70 8 80 50 29 75 49 2 78 77 33 34 65 19 31 9 69 47 88 
4 82 44 81 46 35 18 10 62 61 87 6 51 17 60 43 37 85 15 84 98 5 93 96 86 42 56 73 55 3 24 54 53 23 79 67 76 0 26 68 30 29 89 63 48 45 7 83 16 90 99 36 92 95 12 57 27 11 28 32 64 70 8 50 80 75 49 2 78 77 33 34 65 19 31 9 69 47 59 88 94 58 91 97 13 41 14 1 71 38 66 22 74 21 40 72 20 39 25 52 
4 82 44 81 46 35 18 10 62 61 87 6 51 17 43 37 85 15 60 84 98 5 93 96 86 42 56 73 55 3 24 54 53 23 79 67 76 0 26 68 30 29 89 63 48 45 7 83 16 90 99 36 92 95 12 57 27 11 28 32 64 70 8 50 80 75 49 2 78 77 33 34 65 19 31 9 69 47 59 88 94 58 91 97 13 41 14 1 71 38 66 22 74 21 40 72 20 39 25 52 
27 20 71 38 66 22 74 21 40 72 39 25 52 1 14 41 13 43 37 85 15 60 97 84 98 5 93 96 86 42 56 73 55 3 24 54 53 23 79 67 76 94 91 58 4 82 44 81 46 35 63 62 10 61 87 30 51 17 6 18 48 45 7 83 16 90 99 36 92 95 12 57 26 68 29 32 64 70 8 77 28 11 75 2 78 80 50 19 9 89 31 65 34 33 49 0 69 47 59 88 
