88 17 82 44 45 35 63 10 61 87 6 81 7 47 46 48 18 62 89 31 9 69 30 51 26 68 0 29 49 75 2 78 77 8 50 19 65 70 34 67 79 76 27 52 39 1 12 57 32 80 64 33 28 23 38 66 22 40 21 74 55 71 20 72 73 3 54 24 53 11 25 91 41 56 14 42 13 43 37 85 15 84 98 58 96 86 94 93 5 59 4 83 16 60 90 99 36 97 92 95 
52 39 1 12 57 91 41 56 14 42 13 43 37 85 15 84 98 58 96 86 94 93 5 59 4 83 16 60 90 99 36 97 92 95 26 68 0 29 49 75 2 78 77 8 50 19 65 70 34 67 79 76 27 32 80 64 33 28 23 38 66 22 40 21 74 55 20 72 73 71 3 54 24 53 11 25 88 17 82 44 45 35 63 10 61 87 6 81 7 47 46 48 18 62 89 31 9 69 30 51 
52 39 57 25 20 71 38 66 22 40 21 74 55 73 72 1 12 26 49 32 64 19 29 68 0 75 2 78 80 8 33 77 28 23 67 53 3 54 24 79 76 11 27 94 91 41 56 14 42 13 37 43 90 84 98 58 96 86 93 5 59 4 83 16 85 15 60 92 97 99 36 95 88 17 82 44 45 35 63 10 61 87 6 81 7 47 46 48 18 9 62 89 31 65 70 34 50 69 30 51 
52 39 1 12 57 32 80 64 33 28 23 38 66 22 40 21 74 55 20 72 73 71 3 54 24 53 79 76 27 26 68 0 29 49 75 2 78 77 8 50 19 65 70 34 67 11 25 91 41 56 14 42 13 43 37 85 15 84 98 58 96 86 94 93 5 59 4 83 16 60 90 99 36 97 92 95 88 17 82 44 45 35 63 10 61 87 6 81 7 47 46 48 18 62 89 31 9 69 30 51 
91 41 14 42 13 43 37 85 15 90 97 58 95 98 4 83 16 60 84 92 99 36 96 94 57 52 5 93 12 49 32 80 64 33 28 23 38 66 22 71 72 20 39 1 86 56 40 21 74 55 73 3 54 24 53 11 25 26 68 29 0 75 2 78 77 8 50 19 65 70 34 67 79 76 27 88 17 59 82 44 45 35 63 10 61 87 6 81 7 47 46 48 18 62 89 31 9 69 30 51 
52 39 88 17 82 44 45 35 63 10 61 87 6 81 7 47 46 48 18 9 62 89 31 65 70 34 50 69 30 51 91 41 14 42 13 43 37 85 15 60 90 84 98 96 86 93 5 59 83 16 4 95 12 94 58 92 97 36 99 56 1 57 25 20 72 71 38 66 22 40 21 74 55 73 3 54 24 53 11 26 49 32 64 19 29 68 0 75 2 78 80 8 33 77 28 23 67 79 76 27 
52 39 25 20 72 71 38 66 22 40 21 74 55 73 3 54 24 53 79 11 26 49 32 64 19 29 68 0 75 2 78 80 8 33 77 28 23 67 76 27 88 17 82 44 45 35 63 10 61 87 6 81 7 47 46 48 18 9 62 89 31 65 70 34 50 69 30 51 91 41 14 42 13 43 37 85 15 60 90 84 98 96 86 93 5 59 83 16 4 95 12 94 58 92 97 36 99 56 1 57 
51 17 82 44 45 35 63 10 61 6 87 30 29 50 8 77 78 2 67 79 76 27 91 41 56 14 42 13 43 37 85 15 90 84 98 4 83 7 81 47 46 48 18 9 62 89 31 65 70 34 19 69 32 80 64 33 28 23 38 66 22 40 21 74 55 73 71 3 54 24 53 57 52 26 68 0 49 75 11 25 39 20 72 1 86 96 94 93 5 12 95 58 36 99 97 92 60 16 59 88 
91 41 56 14 42 13 43 37 85 15 90 84 58 95 98 4 83 7 81 47 46 48 18 9 62 89 31 65 70 34 19 69 26 68 0 49 75 11 25 39 20 72 1 86 96 94 93 5 12 36 99 97 92 60 16 59 88 51 17 82 44 45 35 63 10 61 6 87 30 29 50 8 77 78 2 67 79 76 27 32 80 64 33 28 23 38 66 22 40 21 74 55 73 71 3 54 24 53 57 52 
51 17 82 44 45 35 63 10 61 87 30 29 50 8 77 78 2 67 79 76 27 91 41 56 14 42 13 43 37 85 15 90 84 98 4 83 7 81 47 46 48 18 6 9 62 89 31 65 70 34 19 69 32 80 64 33 28 23 38 66 22 40 21 74 55 73 71 3 54 24 53 57 52 26 68 0 49 75 11 25 39 20 72 1 86 96 94 93 5 12 95 58 36 99 97 92 60 16 59 88 
