51 6 87 61 62 89 29 50 8 80 77 78 75 11 25 39 52 26 68 0 49 32 2 28 33 70 64 34 65 19 31 9 69 30 27 20 72 71 38 66 22 40 14 56 1 21 73 74 55 3 24 54 53 23 79 67 76 82 44 81 47 46 35 18 10 63 48 45 7 17 83 16 4 59 88 91 41 13 43 37 85 15 60 90 84 98 95 5 93 96 86 42 99 36 97 92 58 94 12 57 
91 41 13 43 37 85 15 60 90 84 98 95 5 93 94 96 86 42 99 36 97 92 58 12 57 26 68 0 49 32 2 28 33 70 64 34 65 19 31 9 69 30 27 20 72 71 38 66 22 40 14 56 1 21 73 74 55 3 24 54 53 23 79 67 76 51 6 87 61 62 89 29 50 8 80 77 78 75 11 25 39 52 82 44 81 47 46 35 18 10 63 48 45 7 17 83 16 4 59 88 
26 68 0 49 75 32 70 64 33 77 28 2 78 80 50 8 34 65 19 31 9 69 51 6 81 44 47 46 35 18 10 62 61 87 30 29 89 63 48 45 7 17 82 83 16 90 99 36 97 92 4 59 88 12 57 27 25 38 66 22 40 21 71 72 20 39 52 93 58 91 41 14 13 43 37 85 15 60 84 98 95 5 94 96 86 42 56 1 73 74 55 3 24 54 53 23 79 67 76 11 
27 25 38 66 22 40 21 71 72 20 39 52 26 68 0 49 75 32 70 64 33 77 28 2 78 80 50 8 34 65 19 31 9 69 91 41 14 13 43 37 85 15 60 84 58 98 95 5 93 94 96 86 42 56 1 73 74 55 3 24 54 53 23 79 67 76 11 51 6 81 44 47 46 35 18 10 62 61 87 30 29 89 63 48 45 7 17 82 83 16 90 99 36 97 92 4 59 88 12 57 
27 25 38 66 22 40 21 72 20 39 52 26 68 0 29 32 70 64 33 77 28 78 2 75 49 80 50 8 34 65 19 31 9 69 30 51 88 44 35 46 47 6 87 61 62 89 10 63 48 18 45 7 81 17 82 83 16 59 4 84 90 99 36 97 92 58 12 57 91 41 14 13 43 37 85 15 60 98 95 5 93 94 96 86 42 56 1 71 73 74 55 3 24 54 53 23 79 67 76 11 
26 68 0 49 75 32 70 64 33 77 28 2 78 80 50 8 34 65 19 31 9 69 51 6 81 44 47 46 35 18 10 62 61 87 30 29 89 63 48 45 7 17 82 83 16 90 99 92 4 59 88 12 57 27 25 38 66 22 40 21 71 72 20 39 52 91 41 14 13 43 37 85 15 60 84 97 36 58 98 95 5 93 94 96 86 42 56 1 73 74 55 3 24 54 53 23 79 67 76 11 
82 44 47 46 35 18 10 62 61 87 29 89 63 48 45 7 81 6 17 59 16 90 99 36 97 84 92 58 12 57 91 41 14 13 43 37 85 15 60 83 4 98 95 5 93 94 96 86 42 56 1 71 73 74 55 3 24 54 53 23 79 67 76 11 26 68 0 49 75 32 70 64 33 77 28 2 78 80 50 8 34 65 19 31 9 69 30 51 88 27 25 38 66 22 40 21 72 20 39 52 
91 41 14 13 43 37 85 15 60 83 4 98 95 5 93 94 96 86 42 56 1 71 73 74 55 3 24 54 53 23 79 67 76 11 26 68 0 49 75 32 70 64 33 77 28 2 78 80 50 8 34 65 19 31 9 69 51 88 27 25 38 66 22 40 21 72 20 39 52 82 44 47 46 35 18 10 62 61 87 30 29 89 63 48 45 7 81 6 17 59 16 90 99 36 97 84 92 58 12 57 
27 25 38 66 22 40 21 72 39 52 91 41 14 13 43 37 85 15 60 83 4 98 95 5 93 94 96 86 42 56 1 20 71 73 74 55 3 24 54 53 23 79 67 76 11 26 68 0 29 32 70 64 33 77 28 78 2 75 49 80 50 8 34 65 19 31 9 69 30 51 88 44 35 46 81 6 87 61 62 89 10 63 48 18 47 45 7 82 17 59 16 84 90 99 36 97 92 58 12 57 
27 25 38 66 22 40 21 71 72 20 39 52 26 68 0 49 75 32 70 64 33 77 28 2 78 80 50 8 34 65 19 31 9 69 51 44 47 46 35 18 10 62 61 87 30 29 89 63 48 45 7 81 6 17 82 83 16 90 99 92 4 59 88 12 57 91 41 14 13 43 37 85 15 60 84 97 36 58 98 95 5 93 94 96 86 42 56 1 73 74 55 3 24 54 53 23 79 67 76 11 
